AÑO,PERIODO,ID_ESTUDIANTE,PRO_CONSECUTIVO,PROGRAMA_ESTUDIANTE,ID_PAIS_NACIMIENTO,ID_MUNICIPIO_NACIMIENTO,SEXO,SEMESTRE,ESTRATO,CIUDAD,CIRCUNSCRIPCIÓN,AÑO_INGRESO,PERIODO_INGRESO
2019,2,2747,1736,INGENIERIA AGRICOLA,170,70713,F,3,01,SAN ONOFRE,REGULAR,2016,1
2019,2,2748,1736,INGENIERIA AGRICOLA,170,70523,M,5,01,PALMITO,INDIGENA,2015,1
2019,2,2749,1736,INGENIERIA AGRICOLA,170,13430,M,5,No Registra,MAGANGUE,,2014,2
2019,2,2750,1736,INGENIERIA AGRICOLA,170,70001,F,3,01,SINCELEJO,REGULAR,2016,1
2019,2,2751,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2752,1736,INGENIERIA AGRICOLA,170,70418,M,4,01,LOS PALMITOS,REGULAR,2016,2
2019,2,2753,1736,INGENIERIA AGRICOLA,170,70215,M,3,02,COROZAL,REGULAR,2018,1
2019,2,2754,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2755,1736,INGENIERIA AGRICOLA,170,70001,M,7,01,SINCELEJO,,2015,2
2019,2,2756,1736,INGENIERIA AGRICOLA,170,8001,M,4,01,BARRANQUILLA,REGULAR,2016,2
2019,2,2757,1736,INGENIERIA AGRICOLA,170,70708,F,1,01,SAN MARCOS,REGULAR,2019,1
2019,2,2758,1736,INGENIERIA AGRICOLA,170,70508,M,1,02,OVEJAS,REGULAR,2019,2
2019,2,2759,1736,INGENIERIA AGRICOLA,170,13001,M,4,04,CARTAGENA,REGULAR,2015,1
2019,2,2760,1736,INGENIERIA AGRICOLA,170,70400,M,3,No Registra,LA UNION,,2013,2
2019,2,2761,1736,INGENIERIA AGRICOLA,170,70429,M,2,01,MAJAGUAL,REGULAR,2017,2
2019,2,2762,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2763,1736,INGENIERIA AGRICOLA,170,70001,M,5,02,SINCELEJO,REGULAR,2016,2
2019,2,2764,1736,INGENIERIA AGRICOLA,170,13140,F,1,01,CALAMAR,REGULAR,2019,1
2019,2,2765,1736,INGENIERIA AGRICOLA,170,70742,F,2,01,SINCE,REGULAR,2016,1
2019,2,2766,1736,INGENIERIA AGRICOLA,170,70702,M,1,01,SAN JUAN DE BETULIA,REGULAR,2019,2
2019,2,2767,1736,INGENIERIA AGRICOLA,170,70001,F,5,No Registra,SINCELEJO,,2012,2
2019,2,2768,1736,INGENIERIA AGRICOLA,170,70001,M,1,03,SINCELEJO,REGULAR,2018,2
2019,2,2769,1736,INGENIERIA AGRICOLA,170,70771,M,1,01,SUCRE,REGULAR,2019,2
2019,2,2770,1736,INGENIERIA AGRICOLA,170,70001,F,5,No Registra,SINCELEJO,,2013,1
2019,2,2771,1736,INGENIERIA AGRICOLA,170,70001,F,2,01,SINCELEJO,REGULAR,2017,1
2019,2,2772,1736,INGENIERIA AGRICOLA,170,70001,F,4,No Registra,SINCELEJO,,2014,1
2019,2,2773,1736,INGENIERIA AGRICOLA,170,23660,M,5,01,SAHAGUN,REGULAR,2016,1
2019,2,2774,1736,INGENIERIA AGRICOLA,170,70235,F,1,01,GALERAS,REGULAR,2019,2
2019,2,2775,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,REGULAR,2018,2
2019,2,2776,1736,INGENIERIA AGRICOLA,170,70001,M,4,No Registra,SINCELEJO,,2014,2
2019,2,2777,1736,INGENIERIA AGRICOLA,170,70001,F,2,02,SINCELEJO,REGULAR,2018,2
2019,2,2778,1736,INGENIERIA AGRICOLA,170,70235,M,2,01,GALERAS,REGULAR,2017,1
2019,2,2779,1736,INGENIERIA AGRICOLA,170,68001,M,6,03,BUCARAMANGA,,2014,2
2019,2,2780,1736,INGENIERIA AGRICOLA,170,70771,F,8,01,SUCRE,,2014,2
2019,2,2781,1736,INGENIERIA AGRICOLA,170,13430,F,5,No Registra,MAGANGUE,,2012,2
2019,2,2782,1736,INGENIERIA AGRICOLA,170,70001,M,3,02,SINCELEJO,REGULAR,2016,1
2019,2,2783,1736,INGENIERIA AGRICOLA,170,70001,F,3,01,SINCELEJO,REGULAR,2018,1
2019,2,2784,1736,INGENIERIA AGRICOLA,170,70215,M,1,01,COROZAL,REGULAR,2019,1
2019,2,2785,1736,INGENIERIA AGRICOLA,170,70820,M,2,02,SANTIAGO DE TOLU,REGULAR,2018,2
2019,2,2786,1736,INGENIERIA AGRICOLA,170,70001,M,7,No Registra,SINCELEJO,,2014,1
2019,2,2787,1736,INGENIERIA AGRICOLA,170,70742,M,1,01,SINCE,REGULAR,2019,1
2019,2,2788,1736,INGENIERIA AGRICOLA,170,70771,F,2,01,SUCRE,REGULAR,2018,1
2019,2,2789,1736,INGENIERIA AGRICOLA,170,13430,F,2,02,MAGANGUE,REGULAR,2017,1
2019,2,2790,1736,INGENIERIA AGRICOLA,170,70670,M,1,01,SAMPUES,REGULAR,2019,1
2019,2,2791,1736,INGENIERIA AGRICOLA,170,70001,M,8,01,SINCELEJO,,2013,2
2019,2,2792,1736,INGENIERIA AGRICOLA,170,70001,F,7,02,SINCELEJO,,2014,1
2019,2,2793,1736,INGENIERIA AGRICOLA,170,5120,M,1,01,CACERES,AFRODESCENDIENTE,2019,1
2019,2,2794,1736,INGENIERIA AGRICOLA,170,70215,M,2,01,COROZAL,REGULAR,2018,2
2019,2,2795,1736,INGENIERIA AGRICOLA,170,70400,M,1,01,LA UNION,REGULAR,2019,2
2019,2,2796,1736,INGENIERIA AGRICOLA,170,70001,M,1,02,SINCELEJO,REGULAR,2019,2
2019,2,2797,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,,2013,1
2019,2,2798,1736,INGENIERIA AGRICOLA,170,70001,M,4,02,SINCELEJO,REGULAR,2017,2
2019,2,2799,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2800,1736,INGENIERIA AGRICOLA,170,70001,M,4,01,SINCELEJO,REGULAR,2017,2
2019,2,2801,1736,INGENIERIA AGRICOLA,170,27800,F,5,No Registra,UNGUIA,,2013,2
2019,2,2802,1736,INGENIERIA AGRICOLA,170,70001,F,9,No Registra,SINCELEJO,,2014,2
2019,2,2803,1736,INGENIERIA AGRICOLA,170,70001,F,8,No Registra,SINCELEJO,,2014,2
2019,2,2804,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,AFRODESCENDIENTE,2018,1
2019,2,2805,1736,INGENIERIA AGRICOLA,170,23182,F,1,No Registra,CHINU,,2012,2
2019,2,2806,1736,INGENIERIA AGRICOLA,170,70508,M,1,01,OVEJAS,REGULAR,2019,1
2019,2,2807,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2808,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,,2012,2
2019,2,2809,1736,INGENIERIA AGRICOLA,170,70215,M,1,01,COROZAL,REGULAR,2019,2
2019,2,2810,1736,INGENIERIA AGRICOLA,170,70678,M,7,02,SAN BENITO ABAD,,2014,2
2019,2,2811,1736,INGENIERIA AGRICOLA,170,70001,M,2,02,SINCELEJO,REGULAR,2016,1
2019,2,2812,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,,2013,1
2019,2,2813,1736,INGENIERIA AGRICOLA,170,70001,F,3,02,SINCELEJO,REGULAR,2017,2
2019,2,2814,1736,INGENIERIA AGRICOLA,170,70001,F,5,01,SINCELEJO,,2013,2
2019,2,2815,1736,INGENIERIA AGRICOLA,170,70001,F,7,01,SINCELEJO,,2014,2
2019,2,2816,1736,INGENIERIA AGRICOLA,170,70742,F,5,01,SINCE,REGULAR,2017,1
2019,2,2817,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2818,1736,INGENIERIA AGRICOLA,170,70473,M,2,01,MORROA,REGULAR,2017,2
2019,2,2819,1736,INGENIERIA AGRICOLA,170,70215,M,1,01,COROZAL,REGULAR,2019,2
2019,2,2820,1736,INGENIERIA AGRICOLA,170,70001,M,5,No Registra,SINCELEJO,,2012,2
2019,2,2821,1736,INGENIERIA AGRICOLA,170,70001,M,6,01,SINCELEJO,REGULAR,2016,2
2019,2,2822,1736,INGENIERIA AGRICOLA,170,70823,M,8,No Registra,TOLU VIEJO,,2014,1
2019,2,2823,1736,INGENIERIA AGRICOLA,170,70771,M,1,No Registra,SUCRE,REGULAR,2019,1
2019,2,2824,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2017,2
2019,2,2825,1736,INGENIERIA AGRICOLA,170,70001,F,2,01,SINCELEJO,REGULAR,2017,1
2019,2,2826,1736,INGENIERIA AGRICOLA,170,70001,M,6,,SINCELEJO,,2012,2
2019,2,2827,1736,INGENIERIA AGRICOLA,170,70001,F,6,01,SINCELEJO,,2015,2
2019,2,2828,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,REGULAR,2017,2
2019,2,2829,1736,INGENIERIA AGRICOLA,170,23189,M,1,02,CIENAGA DE ORO,REGULAR,2018,2
2019,2,2830,1736,INGENIERIA AGRICOLA,170,70215,F,5,01,COROZAL,REGULAR,2015,1
2019,2,2831,1736,INGENIERIA AGRICOLA,170,70820,F,1,02,SANTIAGO DE TOLU,REGULAR,2019,2
2019,2,2832,1736,INGENIERIA AGRICOLA,170,20001,F,1,01,VALLEDUPAR,REGULAR,2019,2
2019,2,2833,1736,INGENIERIA AGRICOLA,170,70678,F,5,01,SAN BENITO ABAD,,2015,1
2019,2,2834,1736,INGENIERIA AGRICOLA,170,70418,F,6,01,LOS PALMITOS,REGULAR,2016,2
2019,2,2835,1736,INGENIERIA AGRICOLA,170,70124,M,4,01,CAIMITO,REGULAR,2017,1
2019,2,2836,1736,INGENIERIA AGRICOLA,170,70215,F,2,01,COROZAL,REGULAR,2017,2
2019,2,2837,1736,INGENIERIA AGRICOLA,170,70429,M,4,01,MAJAGUAL,REGULAR,2016,2
2019,2,2838,1736,INGENIERIA AGRICOLA,170,70001,M,5,No Registra,SINCELEJO,,2013,1
2019,2,2839,1736,INGENIERIA AGRICOLA,170,70742,F,1,01,SINCE,,2019,2
2019,2,2840,1736,INGENIERIA AGRICOLA,170,70742,F,1,01,SINCE,,2019,2
2019,2,2841,1736,INGENIERIA AGRICOLA,170,70235,M,10,No Registra,GALERAS,,2013,2
2019,2,2842,1736,INGENIERIA AGRICOLA,862,658,F,1,01,LARA  VENEZUELA,REGULAR,2019,2
2019,2,2843,1736,INGENIERIA AGRICOLA,170,23670,F,1,01,SAN ANDRES SOTAVENTO,REGULAR,2018,2
2019,2,2844,1736,INGENIERIA AGRICOLA,170,70670,M,2,01,SAMPUES,REGULAR,2017,2
2019,2,2845,1736,INGENIERIA AGRICOLA,170,70215,F,4,01,COROZAL,,2015,1
2019,2,2846,1736,INGENIERIA AGRICOLA,170,70670,M,9,,SAMPUES,,2013,1
2019,2,2847,1736,INGENIERIA AGRICOLA,170,70001,M,3,01,SINCELEJO,REGULAR,2017,1
2019,2,2848,1736,INGENIERIA AGRICOLA,170,23182,F,1,01,CHINU,REGULAR,2018,2
2019,2,2849,1736,INGENIERIA AGRICOLA,170,70001,M,8,No Registra,SINCELEJO,,2012,1
2019,2,2850,1736,INGENIERIA AGRICOLA,170,70204,M,1,01,COLOSO,REGULAR,2019,1
2019,2,2851,1736,INGENIERIA AGRICOLA,170,20001,F,1,01,VALLEDUPAR,REGULAR,2019,1
2019,2,2852,1736,INGENIERIA AGRICOLA,170,70215,M,4,01,COROZAL,REGULAR,2017,1
2019,2,2853,1736,INGENIERIA AGRICOLA,170,70215,M,4,No Registra,COROZAL,REGULAR,2017,1
2019,2,2854,1736,INGENIERIA AGRICOLA,170,13430,M,5,No Registra,MAGANGUE,,2014,1
2019,2,2855,1736,INGENIERIA AGRICOLA,170,70508,F,4,01,OVEJAS,REGULAR,2016,2
2019,2,2856,1736,INGENIERIA AGRICOLA,170,70670,M,3,No Registra,SAMPUES,,2012,2
2019,2,2857,1736,INGENIERIA AGRICOLA,170,70702,F,4,No Registra,SAN JUAN DE BETULIA,REGULAR,2016,1
2019,2,2858,1736,INGENIERIA AGRICOLA,170,70001,M,4,No Registra,SINCELEJO,,2013,2
2019,2,2859,1736,INGENIERIA AGRICOLA,170,70001,M,3,01,SINCELEJO,REGULAR,2017,1
2019,2,2860,1736,INGENIERIA AGRICOLA,170,70418,F,4,01,LOS PALMITOS,REGULAR,2017,1
2019,2,2861,1736,INGENIERIA AGRICOLA,170,70001,M,8,01,SINCELEJO,REGULAR,2015,2
2019,2,2862,1736,INGENIERIA AGRICOLA,170,70001,F,5,No Registra,SINCELEJO,,2013,2
2019,2,2863,1736,INGENIERIA AGRICOLA,170,70001,M,3,01,SINCELEJO,REGULAR,2016,1
2019,2,2864,1736,INGENIERIA AGRICOLA,170,70001,F,5,02,SINCELEJO,,2013,2
2019,2,2865,1736,INGENIERIA AGRICOLA,170,70001,F,4,01,SINCELEJO,AFRODESCENDIENTE,2015,2
2019,2,2866,1736,INGENIERIA AGRICOLA,170,70742,F,1,01,SINCE,REGULAR,2019,1
2019,2,2867,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,AFRODESCENDIENTE,2018,2
2019,2,2868,1736,INGENIERIA AGRICOLA,170,70771,M,1,01,SUCRE,REGULAR,2019,1
2019,2,2869,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2870,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,REGULAR,2018,2
2019,2,2871,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2872,1736,INGENIERIA AGRICOLA,170,0,M,5,No Registra,SIN ASIGNAR,,2013,2
2019,2,2873,1736,INGENIERIA AGRICOLA,170,13001,M,2,01,CARTAGENA,REGULAR,2017,2
2019,2,2874,1736,INGENIERIA AGRICOLA,170,23182,M,1,01,CHINU,REGULAR,2018,2
2019,2,2875,1736,INGENIERIA AGRICOLA,170,70001,F,5,01,SINCELEJO,REGULAR,2016,2
2019,2,2876,1736,INGENIERIA AGRICOLA,170,70001,F,6,01,SINCELEJO,REGULAR,2016,2
2019,2,2877,1736,INGENIERIA AGRICOLA,170,99774,M,7,No Registra,PILETA,,2014,2
2019,2,2878,1736,INGENIERIA AGRICOLA,170,70001,M,5,,SINCELEJO,,2014,1
2019,2,2879,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2018,2
2019,2,2880,1736,INGENIERIA AGRICOLA,170,70001,M,1,02,SINCELEJO,REGULAR,2018,2
2019,2,2881,1736,INGENIERIA AGRICOLA,170,70215,M,1,02,COROZAL,REGULAR,2019,1
2019,2,2882,1736,INGENIERIA AGRICOLA,170,70523,M,1,01,PALMITO,REGULAR,2019,2
2019,2,2883,1736,INGENIERIA AGRICOLA,170,13430,M,6,01,MAGANGUE,,2014,1
2019,2,2884,1736,INGENIERIA AGRICOLA,170,5172,M,2,01,CHIGORODO,REGULAR,2018,2
2019,2,2885,1736,INGENIERIA AGRICOLA,170,70771,M,1,01,SUCRE,REGULAR,2019,1
2019,2,2886,1736,INGENIERIA AGRICOLA,170,70001,F,8,No Registra,SINCELEJO,,2012,1
2019,2,2887,1736,INGENIERIA AGRICOLA,170,70670,F,1,01,SAMPUES,REGULAR,2019,2
2019,2,2888,1736,INGENIERIA AGRICOLA,170,70001,M,1,02,SINCELEJO,REGULAR,2019,1
2019,2,2889,1736,INGENIERIA AGRICOLA,170,23670,M,1,01,SAN ANDRES SOTAVENTO,REGULAR,2018,2
2019,2,2890,1736,INGENIERIA AGRICOLA,170,70215,M,1,01,COROZAL,REGULAR,2019,2
2019,2,2891,1736,INGENIERIA AGRICOLA,170,70215,M,5,01,COROZAL,,2012,2
2019,2,2892,1736,INGENIERIA AGRICOLA,170,70670,M,1,01,SAMPUES,REGULAR,2018,2
2019,2,2893,1736,INGENIERIA AGRICOLA,170,70001,F,5,01,SINCELEJO,REGULAR,2015,1
2019,2,2894,1736,INGENIERIA AGRICOLA,170,70418,M,1,No Registra,LOS PALMITOS,,2012,2
2019,2,2895,1736,INGENIERIA AGRICOLA,170,70001,M,4,02,SINCELEJO,REGULAR,2017,1
2019,2,2896,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,REGULAR,2018,2
2019,2,2897,1736,INGENIERIA AGRICOLA,170,13442,M,1,01,MARIA LA BAJA,REGULAR,2019,2
2019,2,2898,1736,INGENIERIA AGRICOLA,170,70771,F,3,01,SUCRE,REGULAR,2015,2
2019,2,2899,1736,INGENIERIA AGRICOLA,170,70418,M,1,01,LOS PALMITOS,REGULAR,2019,2
2019,2,2900,1736,INGENIERIA AGRICOLA,170,70215,F,2,01,COROZAL,REGULAR,2018,1
2019,2,2901,1736,INGENIERIA AGRICOLA,170,70742,M,1,01,SINCE,REGULAR,2019,2
2019,2,2902,1736,INGENIERIA AGRICOLA,170,70001,M,7,No Registra,SINCELEJO,,2012,2
2019,2,2903,1736,INGENIERIA AGRICOLA,170,23807,M,4,01,TIERRALTA,REGULAR,2017,1
2019,2,2904,1736,INGENIERIA AGRICOLA,170,70001,F,4,01,SINCELEJO,REGULAR,2015,2
2019,2,2905,1736,INGENIERIA AGRICOLA,170,70001,F,6,01,SINCELEJO,INDIGENA,2015,2
2019,2,2906,1736,INGENIERIA AGRICOLA,170,70001,M,6,No Registra,SINCELEJO,,2014,2
2019,2,2907,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,REGULAR,2018,1
2019,2,2908,1736,INGENIERIA AGRICOLA,170,70215,M,7,,COROZAL,,2014,1
2019,2,2909,1736,INGENIERIA AGRICOLA,170,70001,F,5,01,SINCELEJO,REGULAR,2015,1
2019,2,2910,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,,2012,1
2019,2,2911,1736,INGENIERIA AGRICOLA,170,70001,M,9,No Registra,SINCELEJO,,2012,2
2019,2,2912,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,,2014,2
2019,2,2913,1736,INGENIERIA AGRICOLA,170,70001,M,4,01,SINCELEJO,,2015,1
2019,2,2914,1736,INGENIERIA AGRICOLA,170,70001,M,2,01,SINCELEJO,REGULAR,2018,1
2019,2,2915,1736,INGENIERIA AGRICOLA,170,70001,F,2,01,SINCELEJO,REGULAR,2017,2
2019,2,2916,1736,INGENIERIA AGRICOLA,170,70001,M,3,01,SINCELEJO,REGULAR,2017,2
2019,2,2917,1736,INGENIERIA AGRICOLA,170,70717,F,8,01,SAN PEDRO,AFRODESCENDIENTE,2015,1
2019,2,2918,1736,INGENIERIA AGRICOLA,170,70001,F,2,01,SINCELEJO,INDIGENA,2018,2
2019,2,2919,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2920,1736,INGENIERIA AGRICOLA,170,70215,M,1,01,COROZAL,REGULAR,2018,2
2019,2,2921,1736,INGENIERIA AGRICOLA,170,23182,F,1,01,CHINU,REGULAR,2019,2
2019,2,2922,1736,INGENIERIA AGRICOLA,170,23182,M,4,01,CHINU,REGULAR,2017,1
2019,2,2923,1736,INGENIERIA AGRICOLA,170,70771,M,2,01,SUCRE,REGULAR,2017,1
2019,2,2924,1736,INGENIERIA AGRICOLA,170,70708,M,8,No Registra,SAN MARCOS,REGULAR,2015,1
2019,2,2925,1736,INGENIERIA AGRICOLA,170,23660,M,1,01,SAHAGUN,REGULAR,2019,2
2019,2,2926,1736,INGENIERIA AGRICOLA,170,70001,F,3,01,SINCELEJO,REGULAR,2018,1
2019,2,2927,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2928,1736,INGENIERIA AGRICOLA,170,23660,M,5,01,SAHAGUN,REGULAR,2016,2
2019,2,2929,1736,INGENIERIA AGRICOLA,170,70001,M,4,01,SINCELEJO,AFRODESCENDIENTE,2015,2
2019,2,2930,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,AFRODESCENDIENTE,2018,2
2019,2,2931,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2018,2
2019,2,2932,1736,INGENIERIA AGRICOLA,170,70001,M,4,01,SINCELEJO,REGULAR,2017,1
2019,2,2933,1736,INGENIERIA AGRICOLA,170,70001,M,5,No Registra,SINCELEJO,,2014,2
2019,2,2934,1736,INGENIERIA AGRICOLA,170,70400,M,1,01,LA UNION,REGULAR,2019,1
2019,2,2935,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,AFRODESCENDIENTE,2019,1
2019,2,2936,1736,INGENIERIA AGRICOLA,170,70001,F,4,01,SINCELEJO,REGULAR,2015,1
2019,2,2937,1736,INGENIERIA AGRICOLA,170,70508,M,4,01,OVEJAS,REGULAR,2017,2
2019,2,2938,1736,INGENIERIA AGRICOLA,170,70001,M,9,01,SINCELEJO,,2014,2
2019,2,2939,1736,INGENIERIA AGRICOLA,170,70001,M,7,No Registra,SINCELEJO,,2014,1
2019,2,2940,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,,2014,2
2019,2,2941,1736,INGENIERIA AGRICOLA,170,70670,M,3,No Registra,SAMPUES,,2014,1
2019,2,2942,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,REGULAR,2018,2
2019,2,2943,1736,INGENIERIA AGRICOLA,170,70001,F,4,01,SINCELEJO,AFRODESCENDIENTE,2017,1
2019,2,2944,1736,INGENIERIA AGRICOLA,170,13244,M,5,01,EL CARMEN DE BOLIVAR,REGULAR,2016,1
2019,2,2945,1736,INGENIERIA AGRICOLA,170,70001,M,1,No Registra,SINCELEJO,REGULAR,2019,1
2019,2,2946,1736,INGENIERIA AGRICOLA,170,70670,F,3,01,SAMPUES,REGULAR,2017,2
2019,2,2947,1736,INGENIERIA AGRICOLA,170,11001,M,4,01,BOGOTA,REGULAR,2015,2
2019,2,2948,1736,INGENIERIA AGRICOLA,170,70001,F,5,01,SINCELEJO,REGULAR,2017,1
2019,2,2949,1736,INGENIERIA AGRICOLA,170,70713,F,5,No Registra,SAN ONOFRE,,2013,2
2019,2,2950,1736,INGENIERIA AGRICOLA,170,70001,M,3,01,SINCELEJO,AFRODESCENDIENTE,2016,1
2019,2,2951,1736,INGENIERIA AGRICOLA,170,70001,M,1,01,SINCELEJO,REGULAR,2018,2
2019,2,2952,1736,INGENIERIA AGRICOLA,170,70215,F,5,02,COROZAL,REGULAR,2015,1
2019,2,2953,1736,INGENIERIA AGRICOLA,170,70001,M,5,No Registra,SINCELEJO,,2013,2
2019,2,2954,1736,INGENIERIA AGRICOLA,170,70001,F,2,02,SINCELEJO,REGULAR,2016,2
2019,2,2955,1736,INGENIERIA AGRICOLA,170,70670,M,2,01,SAMPUES,REGULAR,2018,1
2019,2,2956,1736,INGENIERIA AGRICOLA,170,70001,M,1,02,SINCELEJO,REGULAR,2019,1
2019,2,2957,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,2
2019,2,2958,1736,INGENIERIA AGRICOLA,170,70110,F,3,02,BUENAVISTA,REGULAR,2017,2
2019,2,2959,1736,INGENIERIA AGRICOLA,170,70001,M,6,01,SINCELEJO,,2014,2
2019,2,2960,1736,INGENIERIA AGRICOLA,170,70001,M,5,02,SINCELEJO,,2014,1
2019,2,2961,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,,2015,1
2019,2,2962,1736,INGENIERIA AGRICOLA,170,13244,F,4,01,EL CARMEN DE BOLIVAR,,2014,1
2019,2,2963,1736,INGENIERIA AGRICOLA,170,70508,M,2,01,OVEJAS,REGULAR,2017,2
2019,2,2964,1736,INGENIERIA AGRICOLA,170,8001,M,5,No Registra,BARRANQUILLA,,2014,1
2019,2,2965,1736,INGENIERIA AGRICOLA,170,70001,M,5,02,SINCELEJO,REGULAR,2015,2
2019,2,2966,1736,INGENIERIA AGRICOLA,170,70001,M,5,01,SINCELEJO,REGULAR,2016,2
2019,2,2967,1736,INGENIERIA AGRICOLA,170,70215,M,5,01,COROZAL,REGULAR,2016,1
2019,2,2968,1736,INGENIERIA AGRICOLA,170,13001,F,6,01,CARTAGENA,INDIGENA,2016,2
2019,2,2969,1736,INGENIERIA AGRICOLA,170,70001,M,5,01,SINCELEJO,REGULAR,2015,2
2019,2,2970,1736,INGENIERIA AGRICOLA,170,70771,M,3,01,SUCRE,REGULAR,2017,2
2019,2,2971,1736,INGENIERIA AGRICOLA,170,70670,M,2,01,SAMPUES,REGULAR,2018,1
2019,2,2972,1736,INGENIERIA AGRICOLA,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,2973,1736,INGENIERIA AGRICOLA,170,70771,M,3,01,SUCRE,REGULAR,2018,1
2019,2,2974,1736,INGENIERIA AGRICOLA,170,8001,F,6,02,BARRANQUILLA,REGULAR,2016,2
2019,2,2975,1736,INGENIERIA AGRICOLA,170,70001,F,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2976,1736,INGENIERIA AGRICOLA,170,70708,M,1,No Registra,SAN MARCOS,REGULAR,2019,2
2019,2,2977,1736,INGENIERIA AGRICOLA,170,70508,F,9,No Registra,OVEJAS,,2013,2
2019,2,2978,1736,INGENIERIA AGRICOLA,170,70823,M,1,01,TOLU VIEJO,REGULAR,2019,2
2019,2,2979,1736,INGENIERIA AGRICOLA,170,5154,F,1,No Registra,CAUCASIA,,2014,2
2019,2,2980,1736,INGENIERIA AGRICOLA,170,70001,M,9,01,SINCELEJO,,2014,2
2019,2,2981,1736,INGENIERIA AGRICOLA,170,70713,F,2,01,SAN ONOFRE,AFRODESCENDIENTE,2017,2
2019,2,2982,1736,INGENIERIA AGRICOLA,170,70001,M,3,01,SINCELEJO,REGULAR,2017,1
2019,2,2983,4627,INGENIERIA AGROINDUSTRIAL,170,70400,F,9,01,LA UNION,,2014,2
2019,2,2984,4627,INGENIERIA AGROINDUSTRIAL,170,70110,M,2,01,BUENAVISTA,REGULAR,2018,2
2019,2,2985,4627,INGENIERIA AGROINDUSTRIAL,170,70742,F,1,01,SINCE,REGULAR,2019,2
2019,2,2986,4627,INGENIERIA AGROINDUSTRIAL,170,76147,F,9,No Registra,CARTAGO,,2010,1
2019,2,2987,4627,INGENIERIA AGROINDUSTRIAL,170,70001,M,1,01,SINCELEJO,REGULAR,2019,1
2019,2,2988,4627,INGENIERIA AGROINDUSTRIAL,170,11001,M,1,02,BOGOTA,,2014,1
2019,2,2989,4627,INGENIERIA AGROINDUSTRIAL,170,70001,F,1,02,SINCELEJO,,2011,2
2019,2,2990,4627,INGENIERIA AGROINDUSTRIAL,170,70215,M,1,02,COROZAL,REGULAR,2019,1
2019,2,2991,4627,INGENIERIA AGROINDUSTRIAL,170,23417,F,1,01,LORICA,REGULAR,2019,2
2019,2,2992,4627,INGENIERIA AGROINDUSTRIAL,170,23670,M,5,01,SAN ANDRES SOTAVENTO,INDIGENA,2017,1
2019,2,2993,4627,INGENIERIA AGROINDUSTRIAL,170,70001,M,5,01,SINCELEJO,REGULAR,2017,1
2019,2,2994,4627,INGENIERIA AGROINDUSTRIAL,170,20001,F,1,01,VALLEDUPAR,REGULAR,2019,2
